state_lbl,state_val,city_lbl,city_val,stn_lbl,stn_val,lat,long,geometry,index_right,Area
Uttar Pradesh,Uttar Pradesh,Agra,Agra,"Manoharpur, Agra - UPPCB",site_5464,27.1752554,78.0098161,POINT (78.0098161 27.1752554),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Agra,Agra,"Sanjay Palace, Agra - UPPCB",site_307,27.1752554,78.0098161,POINT (78.0098161 27.1752554),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Agra,Agra,"Shahjahan Garden, Agra - UPPCB",site_5501,27.1745153,78.0269785,POINT (78.0269785 27.1745153),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Agra,Agra,"Rohta, Agra - UPPCB",site_5482,27.1037897,77.9960679,POINT (77.9960679 27.1037897),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Agra,Agra,"Shastripuram, Agra - UPPCB",site_5463,27.219194384425585,77.91729854448876,POINT (77.91729854448876 27.219194384425585),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Baghpat,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",site_5585,29.03747785,77.3062736595316,POINT (77.3062736595316 29.03747785),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Baghpat,Baghpat,"New Collectorate, Baghpat - UPPCB",site_1569,29.03747785,77.3062736595316,POINT (77.3062736595316 29.03747785),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Bareilly,Bareilly,"Civil Lines, Bareilly - UPPCB",site_5628,28.35349235283459,79.41376580589751,POINT (79.41376580589751 28.35349235283459),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Bareilly,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",site_5601,28.45823445,79.40474517998476,POINT (79.40474517998476 28.45823445),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Bulandshahr,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",site_1542,28.3874073,77.9743804965303,POINT (77.9743804965303 28.3874073),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Firozabad,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",site_5584,27.19419535,78.46049561440218,POINT (78.46049561440218 27.19419535),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Firozabad,Firozabad,"Nagla Bhau, Firozabad - UPPCB",site_5480,27.19419535,78.46049561440218,POINT (78.46049561440218 27.19419535),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Ghaziabad,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",site_5081,28.6313989,77.4709115,POINT (77.4709115 28.6313989),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Ghaziabad,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",site_144,28.6619725,77.3732972,POINT (77.3732972 28.6619725),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Ghaziabad,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",site_5082,28.6423908,77.3684892,POINT (77.3684892 28.6423908),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Ghaziabad,Ghaziabad,"Loni, Ghaziabad - UPPCB",site_5083,28.7317295,77.2900919,POINT (77.2900919 28.7317295),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Gorakhpur,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",site_5472,26.7314167,83.43733473093576,POINT (83.43733473093576 26.7314167),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Hapur,Hapur,"Anand Vihar, Hapur - UPPCB",site_5023,28.7166767,77.89043300265203,POINT (77.89043300265203 28.7166767),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Jhansi,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",site_5583,25.451417,78.595335,POINT (78.595335 25.451417),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Kanpur,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",site_5500,26.4609135,80.3217588,POINT (80.3217588 26.4609135),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Kanpur,Kanpur,"IITK, Kanpur - IITK",site_5416,26.51237903770876,80.23403871438079,POINT (80.23403871438079 26.51237903770876),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Kanpur,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",site_5474,26.50639985,80.25196652518929,POINT (80.25196652518929 26.50639985),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Kanpur,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,26.4722201,80.3241388,POINT (80.3241388 26.4722201),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Khurja,Khurja,"Kalindi Kunj, Khurja - UPPCB",site_5603,28.20628075,77.87643676127676,POINT (77.87643676127676 28.20628075),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Lucknow,Lucknow,"Nishant Ganj, Lucknow - UPPCB",site_1405,26.8381,80.9346001,POINT (80.9346001 26.8381),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Lucknow,Lucknow,"Gomti Nagar, Lucknow - UPPCB",site_5128,26.8528761,80.9988505,POINT (80.9988505 26.8528761),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Lucknow,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",site_297,26.8381,80.9346001,POINT (80.9346001 26.8381),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Lucknow,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",site_5462,26.8381,80.9346001,POINT (80.9346001 26.8381),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Lucknow,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",site_272,26.85258625,80.99612229551548,POINT (80.99612229551548 26.85258625),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Lucknow,Lucknow,"Lalbagh, Lucknow - CPCB",site_277,26.7908341,80.8701804,POINT (80.8701804 26.7908341),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Lucknow,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",site_5460,26.8381,80.9346001,POINT (80.9346001 26.8381),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Meerut,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",site_5109,28.956187,77.76040624554187,POINT (77.76040624554187 28.956187),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Meerut,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",site_5257,29.0630475,77.71438599517693,POINT (77.71438599517693 29.0630475),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Meerut,Meerut,"Ganga Nagar, Meerut - UPPCB",site_5258,28.9997246,77.7593586251069,POINT (77.7593586251069 28.9997246),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Moradabad,Moradabad,"Jigar Colony, Moradabad - UPPCB",site_5555,28.879655300000003,78.80953353954959,POINT (78.80953353954959 28.879655300000003),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Moradabad,Moradabad,"Transport Nagar, Moradabad - UPPCB",site_5613,28.879655300000003,78.80953353954959,POINT (78.80953353954959 28.879655300000003),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Moradabad,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",site_5620,28.879655300000003,78.80953353954959,POINT (78.80953353954959 28.879655300000003),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Moradabad,Moradabad,"Employment Office, Moradabad - UPPCB",site_5537,28.879655300000003,78.80953353954959,POINT (78.80953353954959 28.879655300000003),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Moradabad,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",site_5556,28.879655300000003,78.80953353954959,POINT (78.80953353954959 28.879655300000003),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Moradabad,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",site_5554,28.879655300000003,78.80953353954959,POINT (78.80953353954959 28.879655300000003),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Moradabad,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",site_1398,28.879655300000003,78.80953353954959,POINT (78.80953353954959 28.879655300000003),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",site_1550,29.44969785,77.74293325807088,POINT (77.74293325807088 29.44969785),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Prayagraj,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",site_5459,25.4924552,81.86386513463779,POINT (81.86386513463779 25.4924552),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Prayagraj,Prayagraj,"Jhunsi, Prayagraj - UPPCB",site_5461,25.42870845,81.91171519931365,POINT (81.91171519931365 25.42870845),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Prayagraj,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",site_5484,25.44901165,81.8271373776918,POINT (81.8271373776918 25.44901165),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Varanasi,Varanasi,"Bhelupur, Varanasi - UPPCB",site_5469,25.2952296,82.9978359,POINT (82.9978359 25.2952296),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Varanasi,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,25.3356491,83.0076292,POINT (83.0076292 25.3356491),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Varanasi,Varanasi,"Maldahiya, Varanasi - UPPCB",site_5475,25.3251266,82.9951071,POINT (82.9951071 25.3251266),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Varanasi,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",site_5468,25.3356491,83.0076292,POINT (83.0076292 25.3356491),252,3942949.59384
Uttar Pradesh,Uttar Pradesh,Vrindavan,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",site_5483,27.5753726,77.6938045,POINT (77.6938045 27.5753726),252,3942949.59384
Uttarakhand,Uttarakhand,Dehradun,Dehradun,"Doon University, Dehradun - UKPCB",site_5594,30.26730765,78.04533212061747,POINT (78.04533212061747 30.26730765),252,3942949.59384
Uttarakhand,Uttarakhand,Kashipur,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",site_5704,29.2117573,78.9617306,POINT (78.9617306 29.2117573),252,3942949.59384
Uttarakhand,Uttarakhand,Rishikesh,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",site_5703,20.0058578,73.7757959,POINT (73.7757959 20.0058578),252,3942949.59384
West Bengal,West Bengal,Asansol,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",site_5995,23.6871297,86.9746587,POINT (86.9746587 23.6871297),252,3942949.59384
West Bengal,West Bengal,Asansol,Asansol,"Evelyn Lodge, Asansol - WBPCB",site_5985,23.6871297,86.9746587,POINT (86.9746587 23.6871297),252,3942949.59384
West Bengal,West Bengal,Asansol,Asansol,"Mahabir Colliery, Asansol - WBPCB",site_5986,23.6871297,86.9746587,POINT (86.9746587 23.6871297),252,3942949.59384
West Bengal,West Bengal,Asansol,Asansol,"Asansol Court Area, Asansol - WBPCB",site_1418,23.6871297,86.9746587,POINT (86.9746587 23.6871297),252,3942949.59384
West Bengal,West Bengal,Barrackpore,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",site_5959,22.7641623,88.3776088,POINT (88.3776088 22.7641623),252,3942949.59384
West Bengal,West Bengal,Durgapur,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",site_5983,23.5350475,87.3380425,POINT (87.3380425 23.5350475),252,3942949.59384
West Bengal,West Bengal,Durgapur,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",site_6008,23.5350475,87.3380425,POINT (87.3380425 23.5350475),252,3942949.59384
West Bengal,West Bengal,Durgapur,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",site_299,23.5350475,87.3380425,POINT (87.3380425 23.5350475),252,3942949.59384
West Bengal,West Bengal,Haldia,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",site_300,22.028124,88.0632655,POINT (88.0632655 22.028124),252,3942949.59384
West Bengal,West Bengal,Howrah,Howrah,"Belur Math, Howrah - WBPCB",site_5101,22.6313023,88.3505828,POINT (88.3505828 22.6313023),252,3942949.59384
West Bengal,West Bengal,Howrah,Howrah,"Dasnagar, Howrah - WBPCB",site_6009,22.5981344,88.30483687461538,POINT (88.30483687461538 22.5981344),252,3942949.59384
West Bengal,West Bengal,Howrah,Howrah,"Padmapukur, Howrah - WBPCB",site_1416,22.5682566,88.3057431,POINT (88.3057431 22.5682566),252,3942949.59384
West Bengal,West Bengal,Howrah,Howrah,"Ghusuri, Howrah - WBPCB",site_274,22.5736296,88.3251045,POINT (88.3251045 22.5736296),252,3942949.59384
West Bengal,West Bengal,Howrah,Howrah,"Botanical Garden, Howrah - WBPCB",site_5989,22.5638942,88.2886063,POINT (88.2886063 22.5638942),252,3942949.59384
West Bengal,West Bengal,Kolkata,Kolkata,"Jadavpur, Kolkata - WBPCB",site_5111,22.495499,88.3709006,POINT (88.3709006 22.495499),252,3942949.59384
West Bengal,West Bengal,Kolkata,Kolkata,"Ballygunge, Kolkata - WBPCB",site_5238,22.5280337,88.3659084,POINT (88.3659084 22.5280337),252,3942949.59384
West Bengal,West Bengal,Kolkata,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",site_5126,22.51225625,88.36357375029817,POINT (88.36357375029817 22.51225625),252,3942949.59384
West Bengal,West Bengal,Kolkata,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",site_296,22.5726459,88.3638953,POINT (88.3638953 22.5726459),252,3942949.59384
West Bengal,West Bengal,Kolkata,Kolkata,"Fort William, Kolkata - WBPCB",site_5110,22.55449655,88.33801318408831,POINT (88.33801318408831 22.55449655),252,3942949.59384
West Bengal,West Bengal,Kolkata,Kolkata,"Victoria, Kolkata - WBPCB",site_309,22.54978375,88.33911363126559,POINT (88.33911363126559 22.54978375),252,3942949.59384
West Bengal,West Bengal,Kolkata,Kolkata,"Bidhannagar, Kolkata - WBPCB",site_5129,22.6564623,88.44672447479577,POINT (88.44672447479577 22.6564623),252,3942949.59384
